-	I-IUPAC	I-IUPAC
methyl	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
D	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
aspartic	I-IUPAC	I-IUPAC
acid	I-IUPAC	I-IUPAC
(	O	O
NMDA	O	O
)	O	O
and	O	O
AMPA	O	O
receptors	O	O
,	O	O
respectively	O	O
,	O	O
the	O	O
higher	O	O
homologue	O	O
of	O	O
AMPA	O	O
(	O	O
7	O	O
)	O	O
,	O	O
(	B-IUPAC	B-IUPAC
RS	I-IUPAC	I-IUPAC
)	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
2	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
amino	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
4	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
(	I-IUPAC	I-IUPAC
3	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
hydroxy	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
5	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
methylisoxazol	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
4	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
yl	I-IUPAC	I-IUPAC
)	I-IUPAC	I-IUPAC
butyric	I-IUPAC	I-IUPAC
acid	I-IUPAC	I-IUPAC
(	O	O
homo	O	O
-	O	O
AMPA	O	O
,	O	O
8	O	O
)	O	O
,	O	O
is	O	O
inactive	O	O
at	O	O
ionotropic	O	O
excitatory	O	O
amino	O	O
acid	O	O
receptors	O	O
.	O	O
In	O	O
the	O	O
latter	O	O
assay	O	O
,	O	O
both	O	O
enantiomers	O	O
of	O	O
6	O	O
had	O	O
identical	O	O
potencies	O	O
,	O	O
but	O	O
their	O	O
dose	O	O
-	O	O
response	O	O
curves	O	O
were	O	O
not	O	O
parallel	O	O
.	O	O
These	O	O
prodrugs	O	O
of	O	O
ara	O	O
-	O	O
C	O	O
include	O	O
ara	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
CDP	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
rac	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
1	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
S	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
hexadecyl	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
2	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
O	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
palmitoyl	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
1	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
thioglycerol	I-IUPAC	I-IUPAC
(	O	O
8a	O	O
)	O	O
,	O	O
ara	B-IUPAC	O
-	I-IUPAC	O
CDP	I-IUPAC	O
-	I-IUPAC	O
rac	I-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
1	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
S	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
octadecyl	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
2	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
O	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
palmitoylthioglycerol	I-IUPAC	I-IUPAC
(	O	O
8b	O	O
)	O	O
,	O	O
and	O	O
ara	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
CDP	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
rac	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
1	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
S	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
octadecyl	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
2	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
O	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
methyl	I-IUPAC	I-IUPAC
(	O	O
or	O	O
-	B-PARTIUPAC	B-PARTIUPAC
ethyl	I-PARTIUPAC	I-PARTIUPAC
,	O	O
-	B-PARTIUPAC	O
hexadecyl	I-PARTIUPAC	O
)	O	O
thioglycerols	B-PARTIUPAC	O
(	O	O
8c	O	O
-	O	O
e	O	O
)	O	O
.	O	O
The	O	O
k	O	O
(	O	O
cat	O	O
)	O	O
value	O	O
for	O	O
NOS	O	O
II	O	O
-	O	O
catalyzed	O	O
oxidation	O	O
of	O	O
N	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
para	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
fluorophenyl	I-IUPAC	I-IUPAC
N'	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
hydroxyguanidine	I-IUPAC	I-IUPAC
was	O	O
80%	O	O
of	O	O
that	O	O
found	O	O
for	O	O
NOHA	O	O
,	O	O
and	O	O
its	O	O
k	O	O
(	O	O
cat	O	O
)	O	O
/	O	O
K	O	O
(	O	O
m	O	O
)	O	O
value	O	O
was	O	O
only	O	O
9	O	O
-	O	O
fold	O	O
lower	O	O
than	O	O
that	O	O
of	O	O
NOHA	O	O
.	O	O
beta	O	B-IUPAC
-	O	I-IUPAC
(	O	I-IUPAC
1	O	I-IUPAC
-	O	I-IUPAC
Chloro	O	I-IUPAC
-	O	I-IUPAC
2	O	I-IUPAC
-	O	I-IUPAC
naphthyl	O	I-IUPAC
)	O	I-IUPAC
alanine	O	I-IUPAC
and	O	O
beta	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
(	I-IUPAC	I-IUPAC
1	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
bromo	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
2	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
naphthyl	I-IUPAC	I-IUPAC
)	I-IUPAC	I-IUPAC
alanine	I-IUPAC	I-IUPAC
were	O	O
synthesized	O	O
by	O	O
ammonolysis	O	O
of	O	O
the	O	O
corresponding	O	O
alpha	B-IUPAC	O
,	I-IUPAC	O
1	I-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
dihalo	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
2	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
naphthalenepropanoic	I-IUPAC	I-IUPAC
acids	I-IUPAC	I-IUPAC
derived	O	O
from	O	O
1	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
nitro	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
2	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
naphthylamine	I-IUPAC	I-IUPAC
by	O	O
diazotization	O	O
and	O	O
condensation	O	O
with	O	O
acrylic	O	O
acid	O	O
in	O	O
the	O	O
presence	O	O
of	O	O
cuprous	O	O
halides	O	O
.	O	O
Compounds	O	O
possessing	O	O
a	O	O
3	B-MODIFIER	O
-	I-MODIFIER	O
or	O	O
6	B-MODIFIER	B-MODIFIER
-	I-MODIFIER	I-MODIFIER
substituted	I-MODIFIER	I-MODIFIER
-	O	O
2	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
pyridyl	I-IUPAC	I-IUPAC
moiety	B-MODIFIER	B-MODIFIER
,	O	O
in	O	O
conjuction	O	O
with	O	O
an	O	O
i	O	O
-	O	O
Pr	O	O
ester	O	O
substituent	O	O
,	O	O
are	O	O
novel	O	O
1,4	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
dihydropyridine	I-IUPAC	I-IUPAC
calcium	O	O
channel	O	O
modulators	O	O
that	O	O
offer	O	O
a	O	O
new	O	O
drug	O	O
design	O	O
approach	O	O
directed	O	O
to	O	O
the	O	O
treatment	O	O
of	O	O
congestive	O	O
heart	O	O
failure	O	O
and	O	O
may	O	O
also	O	O
be	O	O
useful	O	O
as	O	O
probes	O	O
to	O	O
study	O	O
the	O	O
structure	O	O
-	O	O
function	O	O
relationships	O	O
of	O	O
calcium	O	O
channels	O	O
.	O	O
Noteworthy	O	O
are	O	O
the	O	O
tissue	O	O
-	O	O
selective	O	O
bronchodilator	O	O
activity	O	O
of	O	O
N	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
acetyl	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
PGE2	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
carboxamide	I-IUPAC	I-IUPAC
and	O	O
the	O	O
selectivity	O	O
for	O	O
uterine	O	O
tissue	O	O
of	O	O
N	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
methanesulfonyl	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
PGE2	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
carboxamide	I-IUPAC	I-IUPAC
,	O	O
2	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
decarboxy	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
2	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
(	I-IUPAC	I-IUPAC
tetrazol	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
5	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
yl	I-IUPAC	I-IUPAC
)	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
16,16	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
dimethyl	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
PGE2	I-IUPAC	I-IUPAC
,	O	I-IUPAC
N	B-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
acetyl	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
16,16	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
dimethyl	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
PGE2	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
carboxamide	I-IUPAC	I-IUPAC
,	O	O
and	O	O
N	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
methanesulfonyl	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
16,16	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
dimethyl	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
PGE2	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
carboxamide	I-IUPAC	I-IUPAC
.	O	O
Here	O	O
,	O	O
we	O	O
report	O	O
the	O	O
synthesis	O	O
and	O	O
biological	O	O
evaluation	O	O
of	O	O
additional	O	O
PAT	O	O
analogues	O	O
in	O	O
order	O	O
to	O	O
identify	O	O
differences	O	O
in	O	O
binding	O	O
at	O	O
these	O	O
two	O	O
sites	O	O
.	O	O
This	O	O
antiviral	O	O
activity	O	O
did	O	O
not	O	O
appear	O	O
to	O	O
be	O	O
related	O	O
to	O	O
the	O	O
decomposition	O	O
to	O	O
the	O	O
5	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
formyl	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
2'	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
deoxyuridine	I-IUPAC	I-IUPAC
,	O	O
which	O	O
was	O	O
itself	O	O
devoid	O	O
of	O	O
anti	O	O
-	O	O
orthopoxvirus	O	O
activity	O	O
in	O	O
these	O	O
assays	O	O
.	O	O
A	O	O
number	O	O
of	O	O
compounds	O	O
were	O	O
orally	O	O
effective	O	O
at	O	O
doses	O	O
less	O	O
than	O	O
or	O	O
equal	O	O
to	O	O
1	O	O
mg	O	O
/	O	O
kg	O	O
in	O	O
blocking	O	O
LTD4	O	O
-	O	O
induced	O	O
"	O	O
dyspnea	O	O
"	O	O
in	O	O
guinea	O	O
pigs	O	O
.	O	O
The	O	O
N	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
(	I-IUPAC	I-IUPAC
hydroxyalkyl	I-IUPAC	I-IUPAC
)	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
3	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
hydroxypyridin	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
4	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
ones	I-IUPAC	I-IUPAC
are	O	O
demonstrated	O	O
to	O	O
be	O	O
orally	O	O
active	O	O
under	O	O
the	O	O
in	O	O
vivo	O	O
conditions	O	O
adopted	O	O
.	O	O
01	O	O
)	O	O
.	O	O
We	O	O
found	O	O
that	O	O
the	O	O
antimicrobial	O	O
and	O	O
cytotoxic	O	O
activity	O	O
of	O	O
indolo	B-IUPAC	B-IUPAC
[	I-IUPAC	I-IUPAC
2,3	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
b	I-IUPAC	I-IUPAC
]	I-IUPAC	I-IUPAC
quinolines	I-IUPAC	I-IUPAC
was	O	O
strongly	O	O
influenced	O	O
by	O	O
the	O	O
position	O	O
,	O	O
and	O	O
the	O	O
number	O	O
of	O	O
methyl	B-IUPAC	O
substituents	B-MODIFIER	O
and	O	O
the	O	O
presence	O	O
of	O	O
methyl	B-IUPAC	B-IUPAC
group	B-MODIFIER	B-MODIFIER
at	O	O
pyridine	O	O
nitrogen	O	O
was	O	O
essential	O	O
for	O	O
the	O	O
cytotoxicity	O	O
of	O	O
these	O	O
compounds	O	O
.	O	O
For	O	O
instance	O	O
,	O	O
compound	O	O
34	O	O
was	O	O
orally	O	O
active	O	O
in	O	O
the	O	O
rat	O	O
catalepsy	O	O
model	O	O
at	O	O
3	O	O
mg	O	O
/	O	O
kg	O	O
.	O	O
Thus	O	O
,	O	O
the	O	O
compound	O	O
series	O	O
reported	O	O
herein	O	O
comprise	O	O
an	O	O
important	O	O
new	O	O
series	O	O
of	O	O
selective	O	O
A	O	O
(	O	O
3	O	O
)	O	O
AR	O	O
antagonists	O	O
.	O	O
In	O	O
this	O	O
study	O	O
,	O	O
we	O	O
present	O	O
the	O	O
synthesis	O	O
and	O	O
biological	O	O
evaluations	O	O
of	O	O
six	O	O
of	O	O
the	O	O
possible	O	O
eight	O	O
isomers	O	O
of	O	O
3	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
(	I-IUPAC	I-IUPAC
4	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
fluorophenyl	I-IUPAC	I-IUPAC
)	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
2	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
[	I-IUPAC	I-IUPAC
[	I-IUPAC	I-IUPAC
3,4	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
(	I-IUPAC	I-IUPAC
methylenedioxy	I-IUPAC	I-IUPAC
)	I-IUPAC	I-IUPAC
phenoxy	I-IUPAC	I-IUPAC
]	I-IUPAC	I-IUPAC
methyl	I-IUPAC	I-IUPAC
]	I-IUPAC	I-IUPAC
nortropane	I-IUPAC	I-IUPAC
+	O	O
+	O	O
+	O	O
(	O	O
4	O	O
)	O	O
.	O	O
The	O	O
aromatic	O	O
substituents	O	O
included	O	O
OH	O	O
,	O	O
OCH3	O	O
,	O	O
OCOCH3	O	O
,	O	O
CH2CH3	O	O
,	O	O
and	O	O
Cl	O	O
.	O	O
6beta	B-IUPAC	O
-	I-IUPAC	O
Acetoxynortropane	I-IUPAC	O
had	O	O
K	O	O
(	O	O
i	O	O
)	O	O
values	O	O
versus	O	O
oxotremorine	O	O
-	O	O
M	O	O
binding	O	O
at	O	O
m	O	O
(	O	O
1	O	O
)	O	O
-	O	O
,	O	O
m	O	O
(	O	O
2	O	O
)	O	O
-	O	O
,	O	O
and	O	O
m	O	O
(	O	O
4	O	O
)	O	O
-	O	O
receptors	O	O
ranging	O	O
from	O	O
4	O	O
to	O	O
7	O	O
nM	O	O
.	O	O
2	O	B-IUPAC
-	O	I-IUPAC
(	O	I-IUPAC
4	O	I-IUPAC
-	O	I-IUPAC
Chloro	O	I-IUPAC
-	O	I-IUPAC
3	O	I-IUPAC
-	O	I-IUPAC
hydroxyphenyl	O	I-IUPAC
)	O	I-IUPAC
ethylamine	O	I-IUPAC
(	O	O
4	O	O
)	O	O
and	O	O
some	O	O
derivatives	O	O
were	O	O
synthesized	O	O
as	O	O
dopamine	O	O
(	O	O
DA	O	O
)	O	O
receptor	O	O
ligands	O	O
.	O	O
Radiolabeled	O	O
m	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
iodobenzylguanidine	I-IUPAC	I-IUPAC
(	O	O
MIBG	O	O
)	O	O
is	O	O
a	O	O
tumor	O	O
-	O	O
seeking	O	O
radioactive	O	O
drug	O	O
used	O	O
in	O	O
the	O	O
diagnosis	O	O
and	O	O
treatment	O	O
of	O	O
pheochromocytomas	O	O
and	O	O
neuroblastomas	O	O
.	O	O
Friedel	O	O
-	O	O
Crafts	O	O
reaction	O	O
of	O	O
5	O	O
led	O	O
to	O	O
2,4	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
bis	I-IUPAC	I-IUPAC
(	I-IUPAC	I-IUPAC
chloromethyl	I-IUPAC	I-IUPAC
)	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
5	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
methyl	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
N	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
acetylbenzylamine	I-IUPAC	I-IUPAC
(	O	O
6	O	O
)	O	O
which	O	O
on	O	O
treatment	O	O
with	O	O
KCN	O	O
,	O	O
hydrolysis	O	O
of	O	O
the	O	O
resultant	O	O
nitrile	O	O
,	O	O
and	O	O
subsequent	O	O
esterification	O	O
afforded	O	O
6	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
carbethoxymethyl	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
7	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
methyl	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
1,2,3,4	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
tetrahydroisoquinolin	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
3	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
one	I-IUPAC	I-IUPAC
(	O	O
9	O	O
)	O	O
.	O	O
The	O	O
most	O	O
potent	O	O
compound	O	O
was	O	O
(	B-IUPAC	B-IUPAC
2S	I-IUPAC	I-IUPAC
,	I-IUPAC	I-IUPAC
4S	I-IUPAC	I-IUPAC
,	I-IUPAC	I-IUPAC
6S	I-IUPAC	I-IUPAC
)	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
2	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
ethyl	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
2	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
(	I-IUPAC	I-IUPAC
1	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
chlorophenyl	I-IUPAC	I-IUPAC
)	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
4	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
(	I-IUPAC	I-IUPAC
2	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
piperidyl	I-IUPAC	I-IUPAC
)	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
1,3	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
dioxolane	I-IUPAC	I-IUPAC
(	O	O
11	O	O
)	O	O
,	O	O
where	O	O
a	O	O
chlorine	O	O
moiety	O	O
was	O	O
placed	O	O
in	O	O
the	O	O
ortho	O	O
position	O	O
in	O	O
the	O	O
aromatic	O	O
ring	O	O
of	O	O
etoxadrol	O	O
.	O	O
Addition	O	O
of	O	O
2	O	O
to	O	O
an	O	O
equimolar	O	O
amount	O	O
of	O	O
the	O	O
reaction	O	O
product	O	O
of	O	O
HOPO	O	O
-	O	O
C	O	O
and	O	O
CDI	O	O
in	O	O
N	B-IUPAC	B-IUPAC
,	I-IUPAC	I-IUPAC
N	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
dimethylacetamide	I-IUPAC	I-IUPAC
(	O	O
DMAA	O	O
)	O	O
,	O	O
purification	O	O
of	O	O
the	O	O
hexadentate	O	O
intermediate	O	O
,	O	O
subsequent	O	O
treatment	O	O
with	O	O
an	O	O
equimolar	O	O
amount	O	O
of	O	O
2,3	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
dimethoxybenzoyl	I-IUPAC	I-IUPAC
chloride	I-IUPAC	I-IUPAC
(	O	O
DMB	O	O
)	O	O
,	O	O
and	O	O
deprotection	O	O
with	O	O
BBr3	O	O
gave	O	O
1,5,14	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
tris	I-IUPAC	I-IUPAC
(	I-IUPAC	I-IUPAC
2,3	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
dihydroxybenzoyl	I-IUPAC	I-IUPAC
)	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
10	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
(	I-IUPAC	I-IUPAC
1	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
hydroxy	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
2	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
pyridon	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
6	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
oyl	I-IUPAC	I-IUPAC
)	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
1	I-IUPAC	I-IUPAC
,	I-IUPAC	I-IUPAC
5,10,14	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
tetraazatetradecane	I-IUPAC	I-IUPAC
[	O	O
4	O	O
,	O	O
3,4,3	O	O
-	O	O
LI	O	O
(	O	O
triCAM	O	O
-	O	O
HOPO	O	O
)	O	O
]	O	O
in	O	O
5%	O	O
yield	O	O
.	O	O
Reaction	O	O
of	O	O
8	O	O
with	O	O
dimethyl	B-IUPAC	B-IUPAC
N	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
(	I-IUPAC	I-IUPAC
4	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
aminobenzoyl	I-IUPAC	I-IUPAC
)	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
L	I-IUPAC	I-IUPAC
-	I-IUPAC	I-IUPAC
glutamate	I-IUPAC	I-IUPAC
gave	O	O
the	O	O
2,4	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
bis	I-IUPAC	I-IUPAC
(	I-IUPAC	I-IUPAC
acetylamino	I-IUPAC	I-IUPAC
)	I-IUPAC	I-IUPAC
derivative	B-MODIFIER	B-MODIFIER
11	O	O
,	O	O
which	O	O
was	O	O
hydrolyzed	O	O
with	O	O
1	O	O
N	O	O
sodium	O	O
hydroxide	O	O
to	O	O
give	O	O
1	O	O
;	O	O
the	O	O
glycine	O	O
analogue	O	O
16	O	O
was	O	O
prepared	O	O
in	O	O
a	O	O
similar	O	O
manner	O	O
.	O	O
2	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
(	I-IUPAC	I-IUPAC
Aminomethyl	I-IUPAC	I-IUPAC
)	I-IUPAC	I-IUPAC
cyclohexylamine	I-IUPAC	I-IUPAC
platinum	I-IUPAC	I-IUPAC
complexes	B-MODIFIER	B-MODIFIER
exhibited	O	O
higher	O	O
activity	O	O
than	O	O
1,2	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
cyclohexanediamine	I-IUPAC	I-IUPAC
complexes	B-MODIFIER	B-MODIFIER
in	O	O
this	O	O
tumor	O	O
system	O	O
.	O	O
The	O	O
NMR	O	O
structure	O	O
of	O	O
cyclo	O	O
[	O	O
21,29	O	O
]	O	O
[	O	O
D	O	O
-	O	O
Cys	O	O
(	O	O
21	O	O
)	O	O
Cys	O	O
(	O	O
29	O	O
)	O	O
]	O	O
-	O	O
uPA	O	O
(	O	O
21	O	O
)	O	O
(	O	O
-	O	O
)	O	O
(	O	O
30	O	O
)	O	O
is	O	O
very	O	O
similar	O	O
to	O	O
the	O	O
previously	O	O
reported	O	O
structure	O	O
of	O	O
the	O	O
amino	O	O
terminal	O	O
fragment	O	O
of	O	O
uPA	O	O
.	O	O
Treatment	O	O
of	O	O
6a	O	O
-	O	O
d	O	O
and	O	O
7a	O	O
-	O	O
d	O	O
with	O	O
thiourea	O	O
furnished	O	O
the	O	O
corresponding	O	O
6	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
thio	I-IUPAC	I-IUPAC
derivatives	B-MODIFIER	B-MODIFIER
(	O	O
9a	O	O
-	O	O
d	O	O
and	O	O
8a	O	O
-	O	O
d	O	O
)	O	O
.	O	O
Reaction	O	O
of	O	O
Z	O	O
-	O	O
Lys	O	O
(	O	O
Z	O	O
)	O	O
-	O	O
Trp	O	O
-	O	O
OMe	O	O
(	O	O
3	O	O
)	O	O
with	O	O
PS	O	O
-	O	O
,	O	O
CmPS	O	O
-	O	O
,	O	O
pNPS	O	O
-	O	O
,	O	O
DNPS	O	O
-	O	O
,	O	O
and	O	O
AacCmES	O	O
-	O	O
Cl	O	O
afforded	O	O
the	O	O
corresponding	O	O
2	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
(	I-IUPAC	I-IUPAC
sulfenyl	I-IUPAC	I-IUPAC
)	I-IUPAC	I-IUPAC
tryptophan	I-IUPAC	I-IUPAC
derivatives	B-MODIFIER	B-MODIFIER
,	O	O
which	O	O
on	O	O
treatment	O	O
with	O	O
boron	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
tris	I-IUPAC	I-IUPAC
(	I-IUPAC	I-IUPAC
trifluoroacetate	I-IUPAC	I-IUPAC
)	I-IUPAC	I-IUPAC
/	O	I-IUPAC
trifluoroacetic	O	I-IUPAC
acid	O	I-IUPAC
or	O	O
trimethylsilyl	O	O
iodide	O	O
in	O	O
acetonitrile	O	O
(	O	O
Me3SiI	O	O
/	O	O
CH3CN	O	O
)	O	O
provided	O	O
9-13	O	O
,	O	O
respectively	O	O
.	O	O
Oxidation	O	O
was	O	O
effected	O	O
with	O	O
hydrogen	O	O
peroxide	O	O
or	O	O
the	O	O
bromine	O	O
complex	O	O
of	O	O
1,4	B-IUPAC	B-IUPAC
-	I-IUPAC	I-IUPAC
diazabicyclo	I-IUPAC	I-IUPAC
[	I-IUPAC	I-IUPAC
2.2.2	I-IUPAC	I-IUPAC
]	I-IUPAC	I-IUPAC
octane	I-IUPAC	I-IUPAC
.	O	O
While	O	O
[	O	O
131I	O	O
]	O	O
NGA	O	O
indicated	O	O
high	O	O
radioactivity	O	O
levels	O	O
in	O	O
the	O	O
murine	O	O
neck	O	O
,	O	O
stomach	O	O
,	O	O
and	O	O
blood	O	O
,	O	O
such	O	O
increases	O	O
in	O	O
the	O	O
radioactivity	O	O
count	O	O
were	O	O
not	O	O
detectable	O	O
by	O	O
the	O	O
administration	O	O
of	O	O
either	O	O
[	O	O
131I	O	O
]	O	O
MIH	O	O
-	O	O
NGA	O	O
or	O	O
[	O	O
131I	O	O
]	O	O
